last_state
34.8991745535468
149.80029296875
220.188232421875
162.05783081054688
229.0599975585937
209.40115356445312
249.1999969482422
53.37053298950195
94.18444061279295
179.08999633789062
58.175411224365234
391.0511474609375
321.5066833496094
226.8162536621093
127.5005111694336
50.45876693725586
169.9203338623047
150.8376007080078
54.56517791748047
231.77566528320312
188.56842041015625
73.61719512939453
290.04901123046875
169.45828247070312
138.52471923828125
151.89971923828125
407.7069396972656
232.72666931152344
50.79922866821289
45.46222686767578
147.21841430664062
0.0
1082.0
932.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
191.0
77.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
625.0
1388.0
0.0
101.0
412.0
0.4232357983548382
0.3598816485604317
0.4986682625188479
0.7331263372089438
0.7014247698554215
0.7067934890447845
0.6678007852815142
0.5792189469895703
0.4673088972436403
0.2688758703685181
0.2027858563931914
0.1769619964026674
0.1470730517006018
0.1204521233600672
0.0623156666460431
-0.0878453442526421
-0.2465097834359113
-0.3924588804663074
-0.4939296653871139
-0.5823161521667259
-0.7266745532970305
-1.0110299331214063
-1.1963181897555728
-1.207909019841864
-1.2505931336100955
-1.3492377134430171
-1.269046104108881
-1.0519477883844957
-0.9164705870868346
-0.8587088289400953
52.496757186421874
52.224248738737
54.35413145543949
55.74709407323797
53.10564341558306
53.52594429881411
53.0732184876
52.41523631984364
51.94084273094072
50.55118047439212
51.7227663711848
52.081898049615695
51.97379757319462
51.95149328901726
51.41498018133968
49.87320879294583
49.25531089078652
48.89071046997148
49.02489272702435
48.79600163209665
47.50388776141424
44.80812992181277
45.2729582603985
47.38951066066949
46.65240286140175
45.4263485369621
47.95682879738319
50.302214923404506
49.53248730961947
48.56213160535226
-8.05362054305795
-37.14965112978212
-8.839875550968515
39.72012903050524
33.46735529416885
-7.336022594830482
-20.376052221449736
-40.4275437525926
-44.67926336624403
-81.45665069114186
-47.23837422192217
-54.24356541447134
-51.35157184898253
-47.10573055344677
-53.204391925707554
-80.6806040103526
-132.06361110191298
-163.54328006583577
-131.33828448332773
-113.24279941150206
-146.05853712396691
-234.89723714221392
-229.0428706062411
-143.2902261489202
-138.3881817076065
-154.57866387426452
-108.403963128847
-38.48967160677385
-28.37036416638264
-64.6444083866765
5.065166745317161
3.53029055598632
0.4108537490148257
11.994401237516414
24.314168399987206
23.34553941833496
21.214158405302832
18.45038997357947
19.107601779903074
4.48146626177026
6.649442895307953
0.1520403163830665
0.1520403163830528
0.1520403163830616
0.7486510127345265
5.819144814456907
16.22212992077526
18.489676039257027
12.969540353986911
9.385699815559573
18.50561939178598
29.612399924312754
29.823617006260108
18.08065534801608
18.78989222681424
22.57729257263289
13.126819600727917
1.0991246723213868
3.554853176037795
4.939029630467341
115.14023071289064
115.28721054077148
115.4985968017578
115.71805603027344
115.88693664550782
116.01546112060548
116.2369403076172
116.64285507202148
116.84895568847656
117.16798233032226
117.2728582763672
117.32178680419922
117.4181916809082
117.61871871948242
117.8043312072754
117.9495916748047
118.19168243408204
118.41963455200197
118.65427047729492
118.77828323364258
118.9117414855957
118.99027114868164
118.98930648803712
119.00258544921876
118.87831573486328
118.81193222045898
118.78403640747072
118.79195510864258
118.72144424438476
118.56562515258788
111.49888439178469
111.56295444488524
111.64699142456055
111.7439667892456
111.82787109375
111.93100372314451
112.02511528015135
112.11169345855711
112.19200454711914
112.27156692504884
112.3666576385498
112.45317153930664
112.54492427825927
112.60591373443604
112.66323497772215
112.71016902923584
112.762785987854
112.8140124130249
112.8662852859497
112.9227516937256
112.96861305236816
113.00118949890135
113.03397640228272
113.06785480499268
113.09791362762452
113.12119678497316
113.14738548278808
113.18455806732176
113.22216457366945
113.24852348327636
